listing_id,host_id,host_name,borough,neighbourhood,latitude,longitude,accomodation_type,price_per_night,minimum_nights,number_of_positive_reviews,positive_reviews_per_month
23840030,179010070,Antonia,Queens,Woodside,40.75608,-73.90535,Private room,65,3,23,1.49
23840461,63417081,Devon,Manhattan,Harlem,40.82381,-73.94582,Private room,45,30,1,0.1
23841282,13873488,Jesse,Manhattan,Hell's Kitchen,40.76277,-73.99321,Entire home/apt,196,3,7,0.46
23842204,38615080,Beth,Brooklyn,Crown Heights,40.67227,-73.95246,Private room,65,3,24,4.59
23842721,12387523,Wendy,Brooklyn,Bedford-Stuyvesant,40.68033,-73.94248,Private room,47,2,27,2.05
23844034,2478424,L.Marce,Queens,Elmhurst,40.73841,-73.88276,Entire home/apt,110,4,17,1.54
23849343,90534522,Lisa,Manhattan,Murray Hill,40.74792,-73.97979,Entire home/apt,240,3,6,0.4
23851659,4113106,Frederic,Manhattan,Harlem,40.80397,-73.95615,Private room,45,1,60,3.85
23852303,5091423,Jamie,Brooklyn,East Flatbush,40.64747,-73.95189,Entire home/apt,225,3,1,0.06
23852718,6527776,Alex,Brooklyn,Williamsburg,40.71549,-73.95579,Entire home/apt,200,2,13,1.01
23852841,9574706,Luis,Brooklyn,Carroll Gardens,40.67873,-73.99564,Private room,45,5,2,0.14
23855079,29100568,Deborah,Manhattan,Theater District,40.76185,-73.9816,Entire home/apt,171,20,1,0.08
23855867,173386569,J,Manhattan,Stuyvesant Town,40.73101,-73.97347,Entire home/apt,170,1,17,1.12
23856563,25497297,Megan,Queens,Long Island City,40.74643,-73.94693,Entire home/apt,125,2,10,0.84
23856708,27703207,Joey,Brooklyn,Prospect-Lefferts Gardens,40.65844,-73.94832,Entire home/apt,45,5,3,0.19
23857107,16308520,Ryan,Manhattan,Tribeca,40.71359,-74.01049,Entire home/apt,150,3,8,0.51
23857159,14476858,Kola,Brooklyn,Sunset Park,40.66307,-73.99482,Private room,106,2,1,0.06
23857631,140057330,Joey,Queens,Ridgewood,40.69651,-73.9057,Private room,50,1,37,2.39
23857837,140057330,Joey,Queens,Ridgewood,40.69729,-73.90571,Private room,50,1,22,1.53
23858270,18768995,MJ & Al,Brooklyn,Bay Ridge,40.62989,-74.02345,Private room,90,3,34,2.24
23858353,154302755,Vika & Josh,Brooklyn,Bedford-Stuyvesant,40.68907,-73.92806,Private room,60,2,42,2.8
23858901,176246555,Marina,Brooklyn,Williamsburg,40.70743,-73.9416,Entire home/apt,154,3,5,0.35
23859194,179233527,David,Manhattan,Upper West Side,40.79806,-73.97416,Private room,80,2,22,1.44
23859280,9808458,Zain,Bronx,Kingsbridge,40.87257,-73.9009,Private room,65,1,2,0.21
23859834,11274299,Andrew,Manhattan,East Village,40.72603,-73.98369,Private room,149,3,1,0.06
23860039,37626695,Celia,Brooklyn,Williamsburg,40.71113,-73.95675,Private room,66,10,1,0.08
23860047,27615247,Judy,Brooklyn,Midwood,40.62301,-73.96253,Entire home/apt,150,14,3,0.24
23860219,152228055,Ilo And Richard,Manhattan,Nolita,40.72233,-73.99574,Entire home/apt,2990,2,69,4.36
23861367,21721684,S.,Brooklyn,Bushwick,40.68469,-73.90761,Entire home/apt,69,3,64,4.06
23861801,81510823,Ndeye Aissatou,Brooklyn,Bedford-Stuyvesant,40.68829,-73.93184,Shared room,30,1,99,6.31
23868986,178543960,Sergii,Brooklyn,Greenpoint,40.72177,-73.93995,Private room,65,30,2,0.13
23869761,29326392,Ben,Brooklyn,Bushwick,40.69941,-73.93633,Private room,31,2,1,0.06
23870093,6570552,Hugo,Brooklyn,Bedford-Stuyvesant,40.68424,-73.93851,Entire home/apt,120,5,2,0.2
23870798,52443525,Jose,Manhattan,Lower East Side,40.71928,-73.98739,Entire home/apt,140,2,23,1.51
23871290,3563802,Katy,Brooklyn,Park Slope,40.66799,-73.98162,Private room,55,2,2,0.13
23872299,178059867,Kevin,Queens,Flushing,40.75619,-73.80482,Private room,50,1,62,3.9
23873057,13754273,Erin,Brooklyn,Williamsburg,40.71999,-73.9417,Private room,60,2,6,0.45
23874025,12243051,Sonder,Manhattan,Financial District,40.70791,-74.00545,Entire home/apt,179,29,2,0.36
23874196,179366206,Nevine,Queens,Astoria,40.76021,-73.9167,Private room,45,30,5,0.56
23874777,12243051,Sonder,Manhattan,Financial District,40.70852,-74.0062,Entire home/apt,187,29,1,0.71
23875454,179376942,Sebastian,Manhattan,Washington Heights,40.84591,-73.94059,Private room,50,2,2,0.14
23875745,10951481,Ann,Brooklyn,Williamsburg,40.71312,-73.9634,Entire home/apt,249,2,62,3.94
23876337,12243051,Sonder,Manhattan,Financial District,40.70831,-74.00619,Entire home/apt,182,29,2,0.21
23876348,179387087,John,Brooklyn,Bedford-Stuyvesant,40.67945,-73.90842,Private room,40,2,20,1.28
23876355,16597520,Eliana,Queens,Astoria,40.76641,-73.9193,Private room,60,3,6,0.42
23876927,146326976,Ana Y Hugo,Queens,Astoria,40.7577,-73.91639,Private room,50,3,33,2.22
23877625,179397918,Eva,Brooklyn,Bedford-Stuyvesant,40.68311,-73.93124,Entire home/apt,175,2,60,3.88
23877781,8610441,Bernadette,Brooklyn,Gowanus,40.67705,-73.99655,Entire home/apt,195,2,60,3.87
23879156,179387087,John,Brooklyn,Bedford-Stuyvesant,40.67936,-73.9072,Private room,40,2,41,2.59
23879304,179416315,Elizabeth,Bronx,University Heights,40.85989,-73.91189,Private room,60,2,7,0.46
23881522,179442361,Derek,Brooklyn,Midwood,40.61962,-73.96262,Private room,75,3,5,0.36
23882152,2375125,Nicole,Brooklyn,East Flatbush,40.63297,-73.93781,Private room,40,2,1,0.07
23882240,10132406,Michael,Brooklyn,Williamsburg,40.71015,-73.96591,Entire home/apt,150,3,2,0.14
23890947,24033115,Jessica,Manhattan,Upper West Side,40.802,-73.96605,Private room,72,1,5,0.41
23892803,23839989,Carlos,Brooklyn,Bedford-Stuyvesant,40.68215,-73.93644,Entire home/apt,95,4,4,0.31
23893916,8685999,Michele & Lucien,Brooklyn,Bedford-Stuyvesant,40.68229,-73.93261,Entire home/apt,100,3,48,3.08
23894317,479432,Kristal,Brooklyn,Bedford-Stuyvesant,40.67638,-73.91106,Private room,75,1,38,2.61
23894403,15356183,Daniel,Manhattan,West Village,40.73417,-74.00604,Entire home/apt,250,2,5,0.63
23894929,3201625,J,Manhattan,Chinatown,40.71403,-73.99076,Entire home/apt,1000,1,2,0.25
23895775,29099312,Erin,Brooklyn,Bushwick,40.69653,-73.9125,Private room,60,1,3,0.22
23896110,175315624,Shelby,Manhattan,West Village,40.7317,-74.00708,Entire home/apt,163,7,7,0.48
23898007,179594570,Elise,Brooklyn,Bushwick,40.69309,-73.924,Private room,48,4,1,0.07
23900717,100238132,Michael,Manhattan,Midtown,40.75181,-73.97137,Entire home/apt,339,3,34,2.26
23900919,20134221,Jon,Brooklyn,Flatbush,40.6478,-73.96831,Private room,40,3,10,0.63
23900940,179619904,Gregorio,Queens,South Ozone Park,40.67581,-73.82304,Private room,60,1,72,4.64
23901030,100238132,Michael,Manhattan,Midtown,40.75316,-73.97163,Entire home/apt,339,3,34,2.27
23901118,179619904,Gregorio,Queens,South Ozone Park,40.6736,-73.82092,Private room,65,2,16,1.15
23901252,100238132,Michael,Manhattan,Midtown,40.75307,-73.97162,Entire home/apt,269,3,5,0.35
23901420,100238132,Michael,Manhattan,Midtown,40.75226,-73.97356,Entire home/apt,269,3,5,0.36
23901526,100238132,Michael,Manhattan,Midtown,40.75293,-73.97315,Entire home/apt,269,3,5,0.38
23901975,43275413,Ashumi,Manhattan,Midtown,40.7464,-73.97987,Entire home/apt,180,2,18,1.22
23902562,92696117,Eric,Manhattan,Hell's Kitchen,40.76396,-73.99185,Entire home/apt,200,4,47,3.31
23902905,1429710,Bonnie,Manhattan,Midtown,40.75693,-73.97078,Shared room,63,1,18,1.2
23903645,105699183,Crystal,Manhattan,Harlem,40.82718,-73.94883,Entire home/apt,65,6,2,0.13
23903960,179255065,Luis,Manhattan,Hell's Kitchen,40.7612,-73.98886,Entire home/apt,300,1,118,7.5
23905099,24288568,Micah,Brooklyn,Bedford-Stuyvesant,40.69506,-73.93556,Private room,100,1,54,3.45
23905542,1630247,Ben,Brooklyn,Park Slope,40.6785,-73.98209,Entire home/apt,95,2,9,0.58
23906042,179677211,Bettina,Bronx,Morris Park,40.84857,-73.85976,Entire home/apt,190,1,19,1.47
23913344,1338262,Rachel,Brooklyn,Boerum Hill,40.68782,-73.99111,Entire home/apt,300,7,1,0.16
23916900,83967077,Renata,Queens,Long Island City,40.75955,-73.93293,Entire home/apt,231,3,4,0.27
23917121,179765779,Allegra,Brooklyn,Bedford-Stuyvesant,40.6824,-73.93045,Entire home/apt,125,3,80,5.41
23917760,179778880,Marcus,Brooklyn,Sunset Park,40.66162,-73.99129,Private room,45,2,45,2.95
23918528,20585393,Allison,Manhattan,Upper West Side,40.80091,-73.95912,Private room,64,1,4,0.26
23918586,22710535,Ben,Brooklyn,Bedford-Stuyvesant,40.68659,-73.92949,Private room,150,1,1,0.06
23918916,17315514,Ana,Brooklyn,Sunset Park,40.66168,-73.99827,Private room,50,7,1,0.07
23919286,179789963,William,Manhattan,Midtown,40.74564,-73.98181,Entire home/apt,115,3,3,0.2
23919507,39531110,Josseline,Brooklyn,Gravesend,40.60663,-73.9821,Private room,29,2,1,0.08
23920657,132485563,Ali,Manhattan,Upper East Side,40.77038,-73.95273,Private room,105,5,2,0.14
23921460,165257273,Soon,Queens,Flushing,40.77244,-73.80061,Private room,40,30,1,0.11
23921983,165257273,Soon,Queens,Flushing,40.77193,-73.79966,Private room,50,30,5,0.4
23922092,19472344,Jillian,Manhattan,East Harlem,40.80016,-73.9383,Entire home/apt,199,21,14,0.91
23922930,179825270,Vicky,Queens,Flushing,40.74309,-73.82472,Private room,49,1,53,3.47
23924218,1966537,Matthieu,Brooklyn,Williamsburg,40.71449,-73.96265,Entire home/apt,105,2,13,0.82
23925434,1903663,Rachel,Brooklyn,Bedford-Stuyvesant,40.68994,-73.95783,Private room,50,3,5,0.32
23925502,4162797,Ana,Brooklyn,Bushwick,40.70139,-73.92567,Private room,45,10,2,0.19
23926049,6900478,Rebecca,Brooklyn,Greenpoint,40.72977,-73.95125,Private room,95,1,9,3.42
23926532,171198420,Edna,Brooklyn,East Flatbush,40.65381,-73.94893,Private room,47,3,19,2.38
23926896,5371388,Ashley,Manhattan,Inwood,40.86816,-73.93131,Entire home/apt,100,1,3,0.22
23932185,178543960,Sergii,Brooklyn,Greenpoint,40.72029,-73.94,Private room,65,30,1,0.3
23933041,14743478,Abbie,Manhattan,Hell's Kitchen,40.7653,-73.98737,Private room,105,3,42,2.71
23934000,173362161,Elizabeth,Brooklyn,Flatbush,40.64293,-73.96863,Private room,50,2,51,3.29
23935141,282655,Jenna,Brooklyn,Flatbush,40.64866,-73.96986,Entire home/apt,175,3,52,3.58
23937672,179619904,Gregorio,Queens,South Ozone Park,40.67393,-73.82003,Private room,75,1,124,7.98
23937773,5628508,Jessica,Brooklyn,Bedford-Stuyvesant,40.68977,-73.93773,Private room,45,2,7,0.46
23940102,80262218,Laila,Manhattan,Upper East Side,40.77172,-73.95427,Entire home/apt,125,30,5,0.34
23942226,37806504,Michelle,Brooklyn,Bushwick,40.70072,-73.91359,Private room,60,3,50,3.33
23942859,180005361,Cindy,Manhattan,Upper East Side,40.75917,-73.95916,Entire home/apt,148,1,55,3.59
23943070,180008916,Endazsia,Brooklyn,Bedford-Stuyvesant,40.68246,-73.94861,Entire home/apt,50,1,21,1.75
23943945,97964040,Kristen,Brooklyn,Boerum Hill,40.68417,-73.98215,Entire home/apt,150,1,3,0.2
23943948,18598201,Patti,Manhattan,East Village,40.7235,-73.98534,Entire home/apt,1000,3,55,3.5
23946148,15817123,Stephanie,Brooklyn,Sunset Park,40.66169,-73.9979,Entire home/apt,135,5,56,3.78
23946427,58390724,Aleksandra,Brooklyn,Midwood,40.62923,-73.95746,Entire home/apt,140,2,19,1.23
23946641,10661558,Gio,Manhattan,Upper East Side,40.77519,-73.95153,Private room,159,1,67,4.29
23946797,65059624,Peiyi,Manhattan,East Harlem,40.80942,-73.93701,Entire home/apt,50,3,118,8.06
23955297,30021975,Lucy,Manhattan,Harlem,40.80731,-73.95155,Private room,49,2,2,0.15
23955348,180126576,P,Manhattan,East Village,40.72574,-73.98272,Entire home/apt,600,5,70,4.49
23956264,128785861,Carlos,Brooklyn,Williamsburg,40.71622,-73.95364,Private room,70,1,13,0.93
23957942,46498586,Sage,Brooklyn,Bushwick,40.69603,-73.92537,Entire home/apt,200,2,2,2
23958542,180154611,Marlyn,Brooklyn,Canarsie,40.63806,-73.90024,Private room,49,2,16,1.24
23960224,17631089,Katharina,Brooklyn,Bedford-Stuyvesant,40.68437,-73.93518,Private room,45,6,2,0.15
23961249,127437059,Carol,Brooklyn,Crown Heights,40.66685,-73.93828,Private room,35,2,26,1.68
23961333,180180858,Killa,Brooklyn,Bedford-Stuyvesant,40.67841,-73.94353,Entire home/apt,180,5,7,0.65
23961376,154266431,Steven,Manhattan,East Village,40.72507,-73.9827,Private room,100,3,45,3.53
23963981,180208872,Ketia,Brooklyn,Canarsie,40.63382,-73.90502,Entire home/apt,155,1,82,6.97
23964318,180212824,Samet,Manhattan,Upper East Side,40.76516,-73.95841,Private room,80,1,23,1.46
23964830,180219381,Johnny,Manhattan,East Harlem,40.78771,-73.95143,Private room,70,2,73,4.69
23965055,79298323,Crispy,Queens,Maspeth,40.73273,-73.89357,Private room,38,3,15,1.03
23965460,157141199,Adeola,Manhattan,Inwood,40.86058,-73.9274,Private room,70,5,5,0.41
23966710,169166409,Rafael,Queens,Astoria,40.76801,-73.92673,Private room,38,1,40,2.61
23970993,32909393,Tanya & Mirjan,Manhattan,Upper West Side,40.80228,-73.96334,Private room,75,2,70,4.6
23973305,88394152,Jessica,Manhattan,Upper East Side,40.77574,-73.94638,Entire home/apt,120,3,20,1.33
23974919,25364341,Cyndi,Manhattan,Upper West Side,40.77669,-73.9789,Entire home/apt,200,3,1,0.07
23975246,6111084,Nebojsa,Brooklyn,Williamsburg,40.70488,-73.94301,Entire home/apt,160,3,4,0.35
23976566,105124052,Latoya,Queens,Rosedale,40.65882,-73.7332,Private room,28,1,35,2.25
23976700,7988008,Emily,Manhattan,Chinatown,40.71336,-73.99263,Entire home/apt,210,1,16,1.04
23978509,178303634,Gustavo,Brooklyn,South Slope,40.66429,-73.9906,Entire home/apt,120,5,2,0.13
23979192,15538912,Michelle,Brooklyn,Crown Heights,40.67395,-73.94874,Entire home/apt,77,3,3,0.2
23979650,50698186,Tsilala,Manhattan,Financial District,40.70851,-74.0137,Private room,80,2,4,0.27
23980151,180379038,Graham,Brooklyn,Williamsburg,40.70808,-73.93964,Entire home/apt,124,1,2,0.13
23980153,180378787,Andrew,Brooklyn,Bushwick,40.7069,-73.92284,Private room,30,3,1,0.07
23980622,180380802,Avner,Manhattan,Harlem,40.81312,-73.95364,Private room,65,1,11,0.71
23986569,180380802,Avner,Manhattan,Harlem,40.81205,-73.95322,Private room,65,1,4,0.28
23989379,180467103,Chloé,Manhattan,Harlem,40.82847,-73.93701,Entire home/apt,90,7,1,0.13
23990013,39865251,Alexandra,Brooklyn,Clinton Hill,40.68235,-73.96384,Entire home/apt,225,2,1,0.07
23990128,82834850,Ben,Queens,Long Island City,40.7546,-73.93643,Private room,48,6,2,0.13
23990829,10218953,Lina,Manhattan,Harlem,40.81554,-73.94144,Private room,39,2,12,0.81
23990868,4447548,Grace,Brooklyn,Bedford-Stuyvesant,40.69336,-73.94453,Entire home/apt,88,2,8,0.56
23992091,78441349,Melissa,Brooklyn,East Flatbush,40.6485,-73.95157,Entire home/apt,159,2,1,0.16
23992731,68350188,Laurin,Brooklyn,Bushwick,40.70252,-73.91943,Entire home/apt,99,4,10,0.72
23992737,4841646,Esmee,Queens,Elmhurst,40.72806,-73.87572,Private room,40,1,24,1.68
23992829,20855056,Jonathan,Queens,Ditmars Steinway,40.77694,-73.90846,Private room,35,4,5,0.32
23995936,180548427,Navi,Manhattan,Midtown,40.74562,-73.98511,Entire home/apt,620,4,38,2.52
23996251,135510002,David,Manhattan,Harlem,40.81498,-73.94622,Shared room,75,2,8,0.52
23996479,303939,Lissette,Staten Island,Tompkinsville,40.63485,-74.08539,Private room,37,2,53,3.4
23996716,44352618,Michelle,Manhattan,SoHo,40.72613,-74.00188,Entire home/apt,200,2,37,2.51
23997663,2373120,Elena,Brooklyn,Bushwick,40.69999,-73.92807,Private room,75,5,9,0.6
23998608,15344412,Abe,Staten Island,New Springville,40.57942,-74.15506,Private room,50,1,38,2.64
24000030,64892392,Valentine,Manhattan,East Village,40.72921,-73.98629,Entire home/apt,95,3,5,0.37
24000797,19202612,Anthony,Brooklyn,Canarsie,40.6302,-73.8997,Entire home/apt,80,3,13,0.86
24006208,53778891,Laura,Queens,Kew Gardens,40.71295,-73.82867,Private room,50,2,20,1.4
24014159,167098774,Keisha,Brooklyn,Canarsie,40.63757,-73.89205,Private room,55,2,27,1.74
24014307,180720187,Peter,Manhattan,Washington Heights,40.83432,-73.94457,Private room,48,3,3,0.19
24016646,16275624,Cj,Brooklyn,Bedford-Stuyvesant,40.68238,-73.92918,Entire home/apt,100,3,3,0.2
24016962,180744564,Montage Yuriy,Brooklyn,Brighton Beach,40.58019,-73.95403,Entire home/apt,99,1,36,2.39
24017521,117675375,Ky-Tsuyo,Manhattan,East Harlem,40.8003,-73.93829,Private room,74,7,26,1.7
24017674,14856361,Elena,Brooklyn,Bushwick,40.70063,-73.92981,Private room,65,1,59,4.13
24018753,105315535,Ben,Brooklyn,Prospect Heights,40.67617,-73.96636,Entire home/apt,158,30,2,0.2
24019172,9263105,Wj,Staten Island,New Brighton,40.64393,-74.09312,Private room,40,30,1,1
24019698,100965471,Melissa,Manhattan,Midtown,40.75247,-73.9695,Entire home/apt,119,2,3,0.2
24020883,180781689,Jeremy,Queens,Rockaway Beach,40.58773,-73.81367,Entire home/apt,325,1,61,4.49
24021725,16962957,Nick,Manhattan,East Village,40.72845,-73.97927,Entire home/apt,215,1,52,3.34
24022413,4094332,Nick & Gaby,Brooklyn,East Flatbush,40.65478,-73.95264,Private room,65,3,51,3.71
24024322,111978355,Katarina,Queens,Elmhurst,40.73421,-73.87387,Entire home/apt,230,2,30,2.97
24024456,111978355,Katarina,Queens,Elmhurst,40.73276,-73.87252,Entire home/apt,188,2,35,2.26
24024496,31671247,Tj,Manhattan,East Harlem,40.79398,-73.9397,Entire home/apt,140,2,17,1.24
24024721,175019394,Suzan,Queens,Jamaica,40.67048,-73.77832,Private room,60,1,138,8.87
24033132,51038,Erica,Brooklyn,Clinton Hill,40.69415,-73.96788,Entire home/apt,95,2,69,4.52
24033812,180892493,Anokhi,Manhattan,Greenwich Village,40.72947,-73.9995,Private room,100,1,1,0.06
24034429,180897611,Daniel,Manhattan,East Village,40.72642,-73.98402,Entire home/apt,175,2,5,0.34
24034853,18168381,Jessica,Brooklyn,Bedford-Stuyvesant,40.69286,-73.93235,Private room,45,3,7,0.46
24034953,25096301,Ryan,Brooklyn,Fort Greene,40.68659,-73.97557,Private room,70,2,9,0.63
24034969,40218949,Tom,Manhattan,East Harlem,40.79931,-73.94726,Private room,60,1,35,2.34
24035864,20154516,David,Manhattan,Upper West Side,40.79566,-73.96859,Private room,95,6,22,1.47
24036655,49219601,Alex,Brooklyn,Fort Hamilton,40.62225,-74.03444,Entire home/apt,70,1,2,0.19
24037479,16094075,Christopher,Manhattan,East Village,40.72578,-73.98763,Entire home/apt,119,3,8,0.58
24038323,32720219,Gizem,Brooklyn,Williamsburg,40.70894,-73.94333,Private room,120,4,10,0.66
24038899,10828579,Najah,Manhattan,East Harlem,40.79815,-73.93906,Entire home/apt,115,7,7,0.48
24039069,154860771,Serenity,Manhattan,Upper East Side,40.77989,-73.95159,Entire home/apt,125,1,21,1.44
24039582,14795719,Shirley,Brooklyn,Bedford-Stuyvesant,40.68491,-73.93399,Private room,45,6,30,2.06
24039926,180945232,Dan (Leo),Manhattan,Hell's Kitchen,40.75605,-73.99541,Private room,89,3,9,0.58
24040279,4365496,Sarah,Brooklyn,Williamsburg,40.70989,-73.96231,Private room,75,2,43,3.04
24041042,12307951,Edouard,Manhattan,Tribeca,40.71916,-74.00442,Entire home/apt,240,3,9,0.63
24041631,23831257,Nicole,Brooklyn,Bedford-Stuyvesant,40.6807,-73.92917,Private room,40,7,6,0.45
24041916,179382251,Christine,Queens,Ditmars Steinway,40.77289,-73.91293,Entire home/apt,100,7,24,1.99
24042332,56917612,Jason,Brooklyn,Bushwick,40.69781,-73.92093,Private room,60,1,16,1.2
24042606,91427536,Yoav,Brooklyn,Bushwick,40.69642,-73.9243,Private room,45,5,5,0.58
24042844,143052745,Ociel,Bronx,Mott Haven,40.80863,-73.92121,Private room,50,1,33,2.14
24043603,4181378,Lauren,Brooklyn,Bedford-Stuyvesant,40.68967,-73.9366,Entire home/apt,175,2,20,1.67
24044039,180991373,Vicky,Queens,Flushing,40.743,-73.82335,Private room,60,1,38,2.68
24044352,5044922,Riomar,Queens,Astoria,40.7637,-73.9268,Entire home/apt,99,7,3,0.27
24046484,139124384,Mackenzie,Brooklyn,Williamsburg,40.71168,-73.94058,Private room,70,20,26,2.15
24056066,23989761,Teresa,Manhattan,Upper West Side,40.79094,-73.97459,Entire home/apt,260,1,38,2.56
24057278,161899037,Tony,Queens,Flushing,40.75671,-73.83337,Entire home/apt,159,2,39,2.68
24057583,181108819,Friday,Staten Island,Clifton,40.61804,-74.0861,Entire home/apt,60,1,54,3.48
24060140,29127683,Melissa,Manhattan,East Village,40.73048,-73.98269,Entire home/apt,78,3,4,0.31
24062062,22002554,Eleni,Brooklyn,Bushwick,40.70057,-73.92385,Entire home/apt,180,7,3,0.22
24062588,17132917,Amelia,Manhattan,Upper West Side,40.79719,-73.97097,Entire home/apt,80,3,1,0.07
24065326,16835514,Carla Isabel,Brooklyn,Williamsburg,40.71607,-73.96365,Entire home/apt,250,3,16,1.05
24065408,1583742,Travis,Brooklyn,Boerum Hill,40.68503,-73.98232,Private room,50,2,31,2.04
24065918,35996743,Scott,Brooklyn,Boerum Hill,40.68958,-73.99141,Entire home/apt,118,2,3,0.21
24066280,100128949,Lisa,Queens,Astoria,40.75465,-73.91357,Shared room,42,1,54,3.48
24066510,21563231,Nafsica,Manhattan,Harlem,40.82632,-73.94637,Private room,69,3,7,0.46
24075850,4227606,Cindy,Manhattan,Midtown,40.75866,-73.98032,Private room,100,3,13,0.88
24077483,116482644,Yaniv,Manhattan,Hell's Kitchen,40.76499,-73.98888,Private room,110,1,67,4.51
24077570,22923979,Séamus,Brooklyn,Bedford-Stuyvesant,40.68149,-73.93449,Entire home/apt,155,2,13,1.28
24078552,36576422,Ivana,Queens,Forest Hills,40.71754,-73.83367,Entire home/apt,150,2,31,2.04
